SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,avg_charge_per_month,num_services,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4+yr
1,0,0,-0.4675090493789317,1,1,-0.16193433636392318,-0.46767023569553207,-0.0848968902916929,0.12188174421365756,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,-1.0373893371192475,1,1,0.3457736906181643,-0.762497211706603,0.1593600475107939,-0.8278855405716075,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,-0.1825689055087738,1,1,-0.34942128750436724,-0.34453661630267307,-0.15094942944344747,0.12188174421365756,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0,-0.019745966154397852,1,1,1.326347036848275,0.4611115737665969,0.6851361799018433,1.0716490289989224,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
0,0,0,0.5501343215859179,1,1,1.2002496183821352,1.0419185212219135,0.6493816579288935,0.5967653866062901,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
0,0,0,-0.8338606629262776,1,1,1.0326727859468712,-0.5063292308374157,0.4603259127228437,0.12188174421365756,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0,1,0,-0.9559778674420595,1,0,0.8136614801898924,-0.6358511339249301,0.4093215530130935,0.12188174421365756,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0,0,0,-0.8745663977648716,1,1,0.29599839385521454,-0.6037340925322126,0.2714746665874003,-0.3530018981789749,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-1.2409180113122174,1,0,-1.4793205240233267,-0.9958342130485,-0.850661498740046,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-1.2409180113122174,1,1,0.6942007679588127,-0.936956629306006,-0.0920581348461116,0.12188174421365756,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,0,0.8757802002946699,1,0,1.5071972817536587,1.5770196038927888,0.7799371724448625,1.546532671391555,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True
0,0,0,-0.3453918448631497,1,1,0.9845566657426863,-0.00797724405950626,0.5114190437778791,0.5967653866062901,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,0,0,-1.2002122764736234,1,1,0.16326426915401518,-0.9226653142365193,-0.19056060370370406,-0.8278855405716075,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,-1.2816237461508113,1,0,-0.6364588321707109,-0.990324043951048,-0.6502623625286917,-0.8278855405716075,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,0.346605647392948,1,0,0.11846650206736059,0.2364898598019446,0.10906832961442177,0.5967653866062901,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,1,0,0.26519417771576004,0,0,-0.29964599074141746,-0.051356105161358634,-0.11170912988956103,0.5967653866062901,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0,1,1,-1.0780950719578415,1,0,-1.5091857020810966,-0.9605779119707798,-0.7633012945886299,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1,1,0.387311382231542,1,0,-1.393043342967547,-0.565097050255259,-0.6381754638141338,-1.3027691829642398,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False
1,1,1,-0.019745966154397852,1,1,1.1770211465594258,0.40232180148382335,0.6162750922295512,0.5967653866062901,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0,0,1,-1.2409180113122174,1,0,-0.44399435135397186,-0.9637830302505727,-0.43770068170606247,-0.3530018981789749,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0,1.0793088744876398,0,1,-0.029200211662723803,0.6961389457081103,0.06092121987500479,1.0716490289989224,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,0,0,-1.2816237461508113,1,1,0.5266239355235486,-0.9749350856350568,-0.35284571930181924,-0.3530018981789749,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,1,-0.7117434584104956,1,0,-1.497571466169742,-0.8905702257087318,-0.7489592906751271,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
0,0,0,-0.9152721326034655,1,1,-1.4511145225243218,-0.9126548078283995,-0.6949654995407453,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,0,0,-1.0373893371192475,1,1,0.16326426915401518,-0.7840988307978088,0.05498844375357488,-0.8278855405716075,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,-0.38609757970174374,1,1,0.4785078153193637,-0.2046090552382973,0.2593121219761254,-0.3530018981789749,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0,0,1.4863662228735797,1,0,-1.4925939364934466,-0.39601608456372756,-0.6992115536984538,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True
1,0,0,-0.38609757970174374,1,1,0.34743286717692967,-0.28879829224518166,0.12372096330101184,-0.3530018981789749,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0.30589991255435406,1,1,0.5249647589647837,0.39837028579640765,0.2896719167566518,1.0716490289989224,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False
0,0,0,-1.0780950719578415,1,1,0.5083729933771337,-0.7937800442319773,0.15773871162199848,1.546532671391555,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0.5501343215859179,1,1,0.9546914876849167,0.8137843488684476,0.46176191977891584,0.5967653866062901,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0,1,1,1.4456604880349857,1,1,-1.5125040551986266,-0.44286349832453353,-0.7205382585662349,-1.3027691829642398,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
0,1,1,0.346605647392948,1,1,1.465717867784534,0.9452600569347398,0.761360547753326,1.546532671391555,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False
0,0,0,0.26519417771576004,0,0,-0.7891030755770901,-0.2636183561703716,-0.316824787761218,0.12188174421365756,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,1,0,-0.4675090493789317,1,0,-0.34278458126930716,-0.5163836429753955,-0.17048469100760918,-0.3530018981789749,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0,0,0.18378270803857208,1,1,0.17985603474166512,0.11045846223831414,0.10166425563922464,-0.8278855405716075,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,1.1200146093262338,1,1,1.152133498177951,1.5980504484958127,0.6144034775595324,1.0716490289989224,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,0.14307697319997809,1,1,0.928144662744677,0.4732734609378651,0.5115052747667005,2.021416313784188,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False
0,1,1,0.1023712383613841,1,1,1.3927140991988747,0.6388858739704428,0.7323785373797814,1.546532671391555,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
0,1,1,1.6084834273893616,1,0,1.1604293809717758,2.173500896908188,0.6473966799975135,1.0716490289989224,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
0,1,0,1.6084834273893616,1,1,0.8003880677197722,1.735651005877599,0.41555664915468726,2.021416313784188,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,-1.0373893371192475,1,1,0.14667250356636527,-0.8123521679628312,-0.08152197701425146,-0.8278855405716075,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,-1.2816237461508113,1,1,0.18815191753549007,-0.9794134700807947,-0.43939778095414733,-0.8278855405716075,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,1.3642490183577978,1,0,-1.5008898192872717,-0.45992087437521134,-0.7208882875805219,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
0,0,0,-0.06045170099299184,1,0,1.145496791942891,0.3550133775594855,0.6108414818528706,1.0716490289989224,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,-1.0373893371192475,1,1,0.9596690173612115,-0.7313460963708094,0.3098715370753204,0.12188174421365756,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1,0,0,-1.2409180113122174,1,1,0.17487850506537042,-0.9595022215892056,-0.38254495614330436,-0.8278855405716075,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0.8757802002946699,1,1,0.9895341954189815,1.2383308037514038,0.5419112888134692,0.5967653866062901,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0,0,-1.2816237461508113,1,1,-1.3565414586747175,-0.9998515873307058,-0.8343976309458996,-1.3027691829642398,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,1,1,1.5677776925507676,1,1,0.2794066282675646,1.2527099302806108,0.17648425034042792,1.0716490289989224,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True
0,0,0,-1.1595065416350294,1,0,-1.4677062881119718,-0.9783377796992203,-0.7905276153829057,-1.3027691829642398,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,-1.2002122764736234,1,1,0.48016699187812906,-0.9029955472591611,-0.00048548791819920276,-0.3530018981789749,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,0,1,-0.6303319887333076,1,1,-0.007630916398778715,-0.5304773822605116,-0.007863155482790433,0.12188174421365756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
